timestamp,open,high,low,close,volume,symbol,rsi,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,adx,obv,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,support_ma_20,support_ma_50,support_ma_200,support_pivot_s1,support_pivot_s2,support_swing,resistance_ma_20,resistance_ma_50,resistance_ma_200,resistance_pivot_r1,resistance_pivot_r2,resistance_swing,trend_trend_10,trend_trend_20,trend_trend_50,trend_strength,breakout_strength
2024-07-29 00:00:00+05:30,1511.95,1527.5,1511.78,1520.1,7538550,RELIANCE.NS,43.82745328239693,,,,1631.3068655233494,1554.7165,1478.1261344766506,29.89528469511841,,9595996.0,1532.112,1525.7930214708772,1554.7165,1553.4689761904765,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-07-30 00:00:00+05:30,1517.03,1525.0,1510.0,1513.15,8228208,RELIANCE.NS,42.18717544207048,,,,1631.002651298233,1552.3665,1473.730348701767,28.831335788324235,,1367788.0,1523.7040000000002,1523.4942902943542,1552.3665,1549.6290736961455,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-07-31 00:00:00+05:30,1504.0,1510.45,1501.15,1505.43,10057346,RELIANCE.NS,40.37938509729593,,,,1630.3463608066668,1549.3790000000001,1468.4116391933335,27.629097517729644,,-8689558.0,1516.622,1520.2098738771988,1549.3790000000001,1545.4196381060365,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-01 00:00:00+05:30,1512.0,1518.0,1504.3,1515.3,10764222,RELIANCE.NS,43.70102563687696,,,,1629.8167347616127,1547.5225,1465.2282652383874,26.634161980748956,,2074664.0,1509.484,1519.31716953589,1547.5225,1542.5511011435567,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-02 00:00:00+05:30,1505.0,1509.33,1493.28,1499.33,10268248,RELIANCE.NS,39.833955392723965,,,,1629.6312038029298,1544.7875,1459.94379619707,26.30457898212403,,-8193584.0,1503.902,1515.6831387111827,1544.7875,1538.4348057965512,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-05 00:00:00+05:30,1480.0,1483.9,1433.25,1447.33,17046704,RELIANCE.NS,30.40077404494089,,,,1629.9936063930722,1537.7224999999999,1445.4513936069275,29.145680483400884,,-25240288.0,1498.567,1503.2552953091495,1537.7224999999999,1529.758157625451,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-06 00:00:00+05:30,1455.15,1477.5,1451.33,1456.05,10236186,RELIANCE.NS,33.25520775201641,,,,1624.5009657470064,1530.4799999999998,1436.4590342529932,29.21884616315797,,-15004102.0,1495.382,1494.6725143438496,1530.4799999999998,1522.738333089694,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-07 00:00:00+05:30,1469.0,1472.5,1461.5,1464.83,8174568,RELIANCE.NS,36.09704503050977,,,,1618.1720756389107,1524.2074999999998,1430.2429243610889,28.306785722932403,40.19642121335734,-6829534.0,1492.2949999999998,1489.2466026449679,1524.2074999999998,1517.2232537478183,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-08 00:00:00+05:30,1457.53,1465.0,1445.93,1449.13,12387192,RELIANCE.NS,33.36165518413567,,,,1612.6029465307315,1517.4524999999999,1422.3020534692682,27.647015314151513,41.366389023210466,-19216726.0,1487.968,1481.9526748913374,1517.4524999999999,1510.7381819623117,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-09 00:00:00+05:30,1460.0,1476.5,1456.0,1474.3,6249776,RELIANCE.NS,41.07143054326096,,,,1604.4071360975222,1512.1349999999998,1419.8628639024773,27.627228505997827,41.70766690060004,-12966950.0,1484.495,1480.5612794565488,1512.1349999999998,1507.2678789182821,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-12 00:00:00+05:30,1470.0,1473.0,1457.75,1460.63,8184584,RELIANCE.NS,38.46833058775902,,,,1591.5170361481337,1505.3299999999997,1419.1429638518657,26.835997898426548,42.024567786747504,-21151534.0,1478.548,1476.9374104644492,1505.3299999999997,1502.82617616416,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-13 00:00:00+05:30,1460.75,1470.08,1458.0,1463.63,6265064,RELIANCE.NS,39.3764228953805,,,,1575.5159326359753,1498.6499999999999,1421.7840673640244,25.78199804853893,42.31883289531301,-14886470.0,1473.596,1474.5178812890947,1498.6499999999999,1499.0932070056685,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-14 00:00:00+05:30,1463.55,1472.0,1453.7,1461.85,6267466,RELIANCE.NS,39.00856951252782,,,,1562.5288074610405,1492.9299999999998,1423.3311925389592,25.247569616500435,42.70815747669585,-21153936.0,1469.2379999999998,1472.214630145623,1492.9299999999998,1495.5462349098905,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-16 00:00:00+05:30,1468.65,1480.4,1458.05,1478.2,9416902,RELIANCE.NS,44.16802557154253,-31.927183266471047,-38.07261029385313,6.145427027382084,1542.386752327202,1487.5059999999999,1432.6252476727977,25.040600358178985,42.43963063549439,-11737034.0,1465.528,1473.3028792100552,1487.5059999999999,1493.89421253752,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-19 00:00:00+05:30,1482.5,1498.3,1480.5,1488.4,13797742,RELIANCE.NS,47.17049594375497,-28.525634865975007,-36.16321520827751,7.637580342302499,1529.471469560508,1484.1684999999998,1438.8655304394915,24.687700332594765,40.99452436238708,2060708.0,1464.435,1476.0478102627724,1484.1684999999998,1493.3709542006134,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-20 00:00:00+05:30,1497.23,1503.93,1490.03,1495.95,8411808,RELIANCE.NS,49.34207001165195,-24.933246405575346,-33.91722144773708,8.983975042161731,1528.9361125232142,1483.9319999999998,1438.9278874767854,24.033578880266564,39.31037823072752,10472516.0,1469.297,1479.6663902149955,1483.9319999999998,1493.6165776100788,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-21 00:00:00+05:30,1493.25,1507.88,1490.0,1498.68,7769996,RELIANCE.NS,50.14015549558158,-21.616779704059127,-31.45713309900149,9.840353394942362,1529.908426819744,1484.4709999999998,1439.0335731802556,23.5940375316761,37.50521480420145,18242512.0,1473.5600000000002,1483.1234101759055,1484.4709999999998,1494.098808313881,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-22 00:00:00+05:30,1503.0,1506.5,1490.65,1498.13,10445782,RELIANCE.NS,49.969354484507335,-18.815937932739416,-28.928894065749073,10.112956133009657,1530.1621859216725,1484.5924999999997,1439.022814078327,23.04089199369923,35.82899162242724,7796730.0,1476.89,1485.8518810530136,1484.5924999999997,1494.4827313316066,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-23 00:00:00+05:30,1503.75,1511.33,1498.43,1499.98,9249654,RELIANCE.NS,50.57918393715416,-16.259541240876388,-26.395023500774535,10.135482259898147,1530.9191368380557,1484.9714999999997,1439.0238631619436,22.337971137006413,33.95315892723125,17046384.0,1481.975,1488.4206299524656,1484.9714999999997,1495.0062807285965,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-26 00:00:00+05:30,1506.98,1523.0,1503.0,1512.6,8816114,RELIANCE.NS,54.64089542782391,-13.064648775845626,-23.728948555788755,10.664299779943128,1531.4961152633152,1485.1499999999996,1438.803884736684,22.386687484363097,31.569000438814566,25862498.0,1485.805,1492.8168790520172,1485.1499999999996,1496.6818730401587,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-27 00:00:00+05:30,1510.5,1513.48,1499.45,1500.45,6251156,RELIANCE.NS,50.35043416403002,-11.381873781581135,-21.25953360094723,9.877659819366094,1528.2880017537307,1484.1674999999998,1440.046998246269,21.789781235480017,29.484443183670518,19611342.0,1489.7870000000003,1494.2047192243776,1484.1674999999998,1497.0407422744292,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-28 00:00:00+05:30,1505.0,1507.48,1493.0,1498.3,9610286,RELIANCE.NS,49.60812325953418,-10.105262332723441,-19.02867934730247,8.92341701457903,1526.0437974959393,1483.4249999999997,1440.8062025040601,21.2676540043743,27.92845537183086,10001056.0,1493.2540000000001,1494.9493157290362,1483.4249999999997,1497.1606715816265,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-29 00:00:00+05:30,1503.1,1537.0,1494.0,1520.93,38335358,RELIANCE.NS,56.82352591231775,-7.184666327689911,-16.65987674337996,9.47521041569005,1528.9039192913144,1484.1999999999996,1439.4960807086848,22.819964432633277,27.011321308721033,48336414.0,1499.162,1499.6730765055752,1484.1999999999996,1499.424417145281,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-08-30 00:00:00+05:30,1534.0,1539.73,1503.33,1509.63,41620730,RELIANCE.NS,52.76103920798623,-5.715998046507593,-14.471101004005487,8.755102957497893,1527.893924788204,1483.9164999999998,1439.9390752117956,23.789966973159476,26.284873291004885,6715684.0,1502.3049999999998,1501.4834262318343,1483.9164999999998,1500.396377417159,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-02 00:00:00+05:30,1510.88,1526.8,1506.63,1516.25,11240852,RELIANCE.NS,54.79980937524035,-3.9721012672735014,-12.371301056659089,8.399199789385587,1530.5088318202154,1484.7624999999996,1439.0161681797838,23.531397903648074,25.61031441741132,17956536.0,1505.09,1504.1682578260463,1484.7624999999996,1501.9062462345726,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-03 00:00:00+05:30,1521.25,1523.0,1507.5,1509.13,10923800,RELIANCE.NS,52.19084041125092,-3.1285114685313147,-10.522743139033533,7.394231670502219,1531.361706784379,1487.8524999999995,1444.34329321562,22.95772662481607,24.983938320503007,7032736.0,1506.408,1505.0703927667653,1487.8524999999995,1502.5942227836608,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-04 00:00:00+05:30,1500.7,1517.5,1499.5,1514.55,11983304,RELIANCE.NS,53.98671928113702,-1.99956206531715,-8.818106924290257,6.818544858973107,1533.193299827477,1490.7774999999997,1448.3617001725224,22.603603294472062,23.81615491359401,19016040.0,1507.9949999999997,1506.7939577182624,1490.7774999999997,1503.732868232836,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-05 00:00:00+05:30,1519.05,1525.78,1487.05,1492.98,16264168,RELIANCE.NS,46.50055119796676,-2.8129542757296804,-7.617076394578142,4.804122118848461,1532.897301580789,1492.1849999999997,1451.4726984192105,23.755488773438344,22.315397322407907,2751872.0,1507.4799999999996,1504.2823290422148,1492.1849999999997,1502.7087855439945,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-06 00:00:00+05:30,1492.5,1497.0,1461.63,1464.83,19394228,RELIANCE.NS,38.91623556883927,-5.663754961657105,-7.2264121079939345,1.5626571463368295,1530.8373896645194,1492.9699999999998,1455.1026103354802,24.58509671819274,22.22717831160873,-16642356.0,1503.9649999999997,1497.1091783072666,1492.9699999999998,1499.1012821588522,,,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-09 00:00:00+05:30,1466.5,1469.93,1455.6,1462.45,9010298,RELIANCE.NS,38.34676630920785,-8.022601596367622,-7.385650005668672,-0.63695159069895,1531.736301747527,1492.3774999999998,1453.0186982524726,23.852589809750413,22.40361726461766,-25652654.0,1498.9499999999996,1490.8075095241272,1492.3774999999998,1495.6106838580092,1516.6426000000001,1516.6426000000001,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-10 00:00:00+05:30,1460.5,1472.05,1457.58,1461.53,10768260,RELIANCE.NS,38.114585555151706,-9.852665465769178,-7.879053097688773,-1.9736123680804045,1531.637804091704,1492.4224999999997,1453.2071959082953,23.18240482333967,22.415530562508547,-36420914.0,1495.0579999999995,1485.4843259742859,1492.4224999999997,1492.3649044429608,1514.5652000000002,1514.4813215686277,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-11 00:00:00+05:30,1463.05,1468.75,1447.55,1451.5,9760202,RELIANCE.NS,35.58493008193117,-11.974309061844451,-8.69810429051991,-3.276204771324542,1533.1136669559608,1491.8159999999996,1450.5183330440384,23.04080447881541,22.86880567279625,-46181116.0,1490.3779999999997,1479.3053576153247,1491.8159999999996,1488.4730087817263,1512.3922000000002,1512.0114658208383,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
2024-09-12 00:00:00+05:30,1457.0,1486.0,1445.88,1479.8,22349376,RELIANCE.NS,46.39535541274552,-11.242556220457573,-9.206994676507442,-2.0355615439501307,1532.1033450238883,1492.7134999999996,1453.323654976111,24.260747016042874,22.10337021513907,-23831740.0,1486.2649999999996,1479.3952925943565,1492.7134999999996,1487.6470079453713,1510.6846000000005,1510.7482710827662,1417.0064999999997,1386.6314000000004,1296.6839619999994,1500.8666666666668,1486.3333333333335,,1474.8434999999997,1443.2286000000006,1349.6098379999996,1525.9666666666667,1536.5333333333333,,uptrend,uptrend,uptrend,0.2773364942718507,0.5
